Student_ID,Mid_Sem_Marks,End_Sem_Marks,Internal_Marks
23103145,0.4666666666666667,0.4909090909090909,0.01904761904761905
23103146,0.9666666666666667,0.10909090909090909,0.9523809523809523
23103147,0.9666666666666667,0.14545454545454545,0.5238095238095238
23103148,0.4666666666666667,0.12727272727272726,0.7619047619047619
23103149,0.9666666666666667,0.2,0.5523809523809524
23103150,0.6,0.6,0.009523809523809525
23103151,0.36666666666666664,0.5818181818181818,0.009523809523809525
23103152,0.7333333333333333,0.8545454545454545,0.8666666666666667
23103153,0.6333333333333333,0.4,0.5047619047619047
23103154,0.8,0.41818181818181815,0.819047619047619
23103155,0.06666666666666667,0.6545454545454545,0.9523809523809523
23103156,0.13333333333333333,0.6181818181818182,0.9047619047619048
23103157,0.6,0.7818181818181819,0.9142857142857143
23103158,0.2,0.7090909090909091,0
23103159,0.6666666666666666,0.38181818181818183,0.17142857142857143
23103160,0.26666666666666666,0.4727272727272727,0.009523809523809525
23103161,0.2,0.6181818181818182,0.49523809523809526
23103162,0.5666666666666667,0,0.4095238095238095
23103163,0.1,0.6181818181818182,0.8476190476190476
23103164,0.8,0.6545454545454545,0.29523809523809524
23103165,0.9,0.8363636363636363,0.6571428571428571
23103166,0.43333333333333335,0.23636363636363636,0.29523809523809524
23103167,0.5666666666666667,0.03636363636363636,0.638095238095238
23103168,0.8333333333333334,0,0.5142857142857142
23103169,0.26666666666666666,0.07272727272727272,0.7047619047619048
23103170,0.8333333333333334,0.45454545454545453,0.5238095238095238
23103171,0.6666666666666666,0.23636363636363636,0.1523809523809524
23103172,0.03333333333333333,0.6909090909090909,0.3523809523809524
23103173,0.6333333333333333,0.4727272727272727,0.21904761904761905
23103174,0.9,0.14545454545454545,0.6476190476190476
23103175,0.4666666666666667,0.2545454545454545,0.9238095238095239
23103176,0.9,0.2545454545454545,0.6571428571428571
23103177,0.2,0.45454545454545453,0.8095238095238095
23103178,0.36666666666666664,0.7454545454545455,0.09523809523809523
23103179,0.9333333333333333,0.21818181818181817,0.14285714285714285
23103180,0.23333333333333334,0.9090909090909091,0.9142857142857143
23103181,0.4666666666666667,0.5636363636363636,0.6857142857142857
23103182,0.06666666666666667,0.6909090909090909,0.5523809523809524
23103183,0.43333333333333335,0.8727272727272727,0.6571428571428571
23103184,0.5333333333333333,0.5636363636363636,0.7523809523809524
23103185,0.1,0.05454545454545454,0.8761904761904762
23103186,0.5666666666666667,0.5272727272727272,0.01904761904761905
23103187,0.23333333333333334,0.6545454545454545,0.18095238095238095
23103188,0.1,0.4,0.5523809523809524
23103189,0.03333333333333333,0.6909090909090909,0.3333333333333333
23103190,0.9666666666666667,0.8,0.17142857142857143
23103191,0.16666666666666666,0.2545454545454545,0.8476190476190476
23103192,0.7,0.7636363636363637,0.6285714285714286
23103193,0.3,0.509090909090909,0.17142857142857143
23103194,0.1,0.6363636363636364,0.18095238095238095
23103195,0.7,0.21818181818181817,0.9047619047619048
23103196,0.9333333333333333,0.5636363636363636,0.6666666666666666
23103197,1,0.10909090909090909,0.4857142857142857
23103198,0.5666666666666667,0.9090909090909091,0.3047619047619048
23103199,0.8333333333333334,0.38181818181818183,0.37142857142857144
23103100,0.2,0.7818181818181819,0.2571428571428571
23103101,0.6333333333333333,0.6,0.6190476190476191
23103102,0.9333333333333333,0.16363636363636364,0.3904761904761905
23103103,0.4666666666666667,0.6363636363636364,0.41904761904761906
23103104,0.3333333333333333,0.23636363636363636,0.580952380952381
